sku,week,units
84568,2010-07-05,3.0
84568,2010-07-12,290.0
84568,2010-07-19,3.0
84568,2010-07-26,27.0
84568,2010-08-02,44.0
84568,2010-08-09,1767.0
84568,2010-08-16,41.0
84568,2010-08-23,26.0
84568,2010-08-30,65.0
84568,2010-09-06,369.0
84568,2010-09-13,343.0
84568,2010-09-20,36.0
84568,2010-09-27,2044.0
84568,2010-10-04,322.0
84568,2010-10-11,1443.0
84568,2010-10-18,2899.0
84568,2010-10-25,5.0
84568,2010-11-01,32.0
84568,2010-11-08,309.0
84568,2010-11-15,637.0
84568,2010-11-22,1452.0
84568,2010-11-29,0.0
84568,2010-12-06,68.0
84568,2010-12-13,57.0
84568,2010-12-20,0.0
84568,2010-12-27,0.0
84568,2011-01-03,0.0
84568,2011-01-10,24.0
84568,2011-01-17,32.0
84568,2011-01-24,16.0
84568,2011-01-31,96.0
84568,2011-02-07,0.0
84568,2011-02-14,300.0
84568,2011-02-21,295.0
84568,2011-02-28,337.0
84568,2011-03-07,3.0
84568,2011-03-14,47.0
84568,2011-03-21,81.0
84568,2011-03-28,1740.0
84568,2011-04-04,30.0
84568,2011-04-11,288.0
84568,2011-04-18,36.0
84568,2011-04-25,0.0
84568,2011-05-02,19.0
84568,2011-05-09,308.0
84568,2011-05-16,288.0
84568,2011-05-23,4.0
84568,2011-05-30,297.0
84568,2011-06-06,288.0
84568,2011-06-13,13.0
84568,2011-06-20,40.0
84568,2011-06-27,288.0
84568,2011-07-04,8.0
84568,2011-07-11,583.0
84568,2011-07-18,44.0
84568,2011-07-25,2944.0
84568,2011-08-01,52.0
84568,2011-08-08,35.0
84568,2011-08-15,0.0
84568,2011-08-22,0.0
84568,2011-08-29,1532.0
84568,2011-09-05,45.0
84568,2011-09-12,32.0
84568,2011-09-19,24.0
84568,2011-09-26,9.0
84568,2011-10-03,0.0
84568,2011-10-10,18.0
84568,2011-10-17,24.0
84568,2011-10-24,0.0
84568,2011-10-31,30.0
84568,2011-11-07,43.0
84568,2011-11-14,319.0
84568,2011-11-21,362.0
84568,2011-11-28,354.0
84598,2009-12-07,11.0
84598,2009-12-14,346.0
84598,2009-12-21,9.0
84598,2009-12-28,0.0
84598,2010-01-04,0.0
84598,2010-01-11,17.0
84598,2010-01-18,10.0
84598,2010-01-25,11.0
84598,2010-02-01,41.0
84598,2010-02-08,288.0
84598,2010-02-15,297.0
84598,2010-02-22,5.0
84598,2010-03-01,27.0
84598,2010-03-08,1456.0
84598,2010-03-15,884.0
84598,2010-03-22,589.0
84598,2010-03-29,589.0
84598,2010-04-05,3.0
84598,2010-04-12,0.0
84598,2010-04-19,43.0
84598,2010-04-26,10.0
84598,2010-05-03,317.0
84598,2010-05-10,0.0
84598,2010-05-17,3.0
84598,2010-05-24,290.0
84598,2010-05-31,0.0
84598,2010-06-07,0.0
84598,2010-06-14,586.0
84598,2010-06-21,6.0
84598,2010-06-28,9.0
84598,2010-07-05,0.0
84598,2010-07-12,295.0
84598,2010-07-19,3.0
84598,2010-07-26,3.0
84598,2010-08-02,26.0
84598,2010-08-09,1752.0
84598,2010-08-16,294.0
84598,2010-08-23,10.0
84598,2010-08-30,29.0
84598,2010-09-06,336.0
84598,2010-09-13,306.0
84598,2010-09-20,0.0
84598,2010-09-27,593.0
84598,2010-10-04,2.0
84598,2010-10-11,1153.0
84598,2010-10-18,2884.0
84598,2010-10-25,3.0
84598,2010-11-01,7.0
84598,2010-11-08,1748.0
84598,2010-11-15,604.0
84598,2010-11-22,5.0
84598,2010-11-29,3.0
84598,2010-12-06,21.0
84598,2010-12-13,24.0
84598,2010-12-20,13.0
84598,2010-12-27,0.0
84598,2011-01-03,0.0
84598,2011-01-10,6.0
84598,2011-01-17,40.0
84598,2011-01-24,4.0
84598,2011-01-31,101.0
84598,2011-02-07,13.0
84598,2011-02-14,311.0
84598,2011-02-21,11.0
84598,2011-02-28,18.0
84598,2011-03-07,0.0
84598,2011-03-14,23.0
84598,2011-03-21,2.0
84598,2011-03-28,288.0
84598,2011-04-04,13.0
84598,2011-04-11,0.0
84598,2011-04-18,35.0
84598,2011-04-25,0.0
84598,2011-05-02,15.0
84598,2011-05-09,3.0
84598,2011-05-16,0.0
84598,2011-05-23,20.0
84598,2011-05-30,9.0
84598,2011-06-06,0.0
84598,2011-06-13,24.0
84598,2011-06-20,0.0
84598,2011-06-27,0.0
84598,2011-07-04,10.0
84598,2011-07-11,0.0
84598,2011-07-18,4.0
84598,2011-07-25,22.0
84598,2011-08-01,36.0
84598,2011-08-08,21.0
84598,2011-08-15,0.0
84598,2011-08-22,0.0
84598,2011-08-29,42.0
84598,2011-09-05,21.0
84598,2011-09-12,12.0
84598,2011-09-19,20.0
84598,2011-09-26,12.0
84598,2011-10-03,20.0
84598,2011-10-10,6.0
84598,2011-10-17,16.0
84598,2011-10-24,0.0
84598,2011-10-31,32.0
84598,2011-11-07,24.0
84598,2011-11-14,26.0
84598,2011-11-21,21.0
84598,2011-11-28,41.0
84755,2009-12-07,245.0
84755,2009-12-14,84.0
84755,2009-12-21,17.0
84755,2009-12-28,0.0
84755,2010-01-04,72.0
84755,2010-01-11,42.0
84755,2010-01-18,146.0
84755,2010-01-25,186.0
84755,2010-02-01,17.0
84755,2010-02-08,122.0
84755,2010-02-15,161.0
84755,2010-02-22,200.0
84755,2010-03-01,201.0
84755,2010-03-08,282.0
84755,2010-03-15,1656.0
84755,2010-03-22,833.0
84755,2010-03-29,419.0
84755,2010-04-05,885.0
84755,2010-04-12,368.0
84755,2010-04-19,487.0
84755,2010-04-26,968.0
84755,2010-05-03,574.0
84755,2010-05-10,1728.0
84755,2010-05-17,535.0
84755,2010-05-24,469.0
84755,2010-05-31,653.0
84755,2010-06-07,1742.0
84755,2010-06-14,824.0
84755,2010-06-21,552.0
84755,2010-06-28,484.0
84755,2010-07-05,708.0
84755,2010-07-12,586.0
84755,2010-07-19,328.0
84755,2010-07-26,553.0
84755,2010-08-02,720.0
84755,2010-08-09,464.0
84755,2010-08-16,552.0
84755,2010-08-23,336.0
84755,2010-08-30,436.0
84755,2010-09-06,336.0
84755,2010-09-13,136.0
84755,2010-09-20,144.0
84755,2010-09-27,272.0
84755,2010-10-04,296.0
84755,2010-10-11,56.0
84755,2010-10-18,16.0
84755,2010-10-25,128.0
84755,2010-11-01,178.0
84755,2010-11-08,152.0
84755,2010-11-15,162.0
84755,2010-11-22,80.0
84755,2010-11-29,284.0
84755,2010-12-06,144.0
84755,2010-12-13,160.0
84755,2010-12-20,8.0
84755,2010-12-27,0.0
84755,2011-01-03,200.0
84755,2011-01-10,56.0
84755,2011-01-17,216.0
84755,2011-01-24,84.0
84755,2011-01-31,48.0
84755,2011-02-07,208.0
84755,2011-02-14,96.0
84755,2011-02-21,297.0
84755,2011-02-28,116.0
84755,2011-03-07,472.0
84755,2011-03-14,148.0
84755,2011-03-21,264.0
84755,2011-03-28,150.0
84755,2011-04-04,236.0
84755,2011-04-11,632.0
84755,2011-04-18,604.0
84755,2011-04-25,298.0
84755,2011-05-02,792.0
84755,2011-05-09,724.0
84755,2011-05-16,578.0
84755,2011-05-23,660.0
84755,2011-05-30,480.0
84755,2011-06-06,460.0
84755,2011-06-13,624.0
84755,2011-06-20,180.0
84755,2011-06-27,360.0
84755,2011-07-04,480.0
84755,2011-07-11,324.0
84755,2011-07-18,472.0
84755,2011-07-25,306.0
84755,2011-08-01,228.0
84755,2011-08-08,544.0
84755,2011-08-15,204.0
84755,2011-08-22,464.0
84755,2011-08-29,272.0
84755,2011-09-05,284.0
84755,2011-09-12,392.0
84755,2011-09-19,228.0
84755,2011-09-26,48.0
84755,2011-10-03,288.0
84755,2011-10-10,48.0
84755,2011-10-17,196.0
84755,2011-10-24,112.0
84755,2011-10-31,108.0
84755,2011-11-07,308.0
84755,2011-11-14,144.0
84755,2011-11-21,348.0
84755,2011-11-28,40.0
84879,2009-12-07,1189.0
84879,2009-12-14,1308.0
84879,2009-12-21,50.0
84879,2009-12-28,0.0
84879,2010-01-04,160.0
84879,2010-01-11,209.0
84879,2010-01-18,737.0
84879,2010-01-25,203.0
84879,2010-02-01,226.0
84879,2010-02-08,504.0
84879,2010-02-15,587.0
84879,2010-02-22,286.0
84879,2010-03-01,527.0
84879,2010-03-08,669.0
84879,2010-03-15,423.0
84879,2010-03-22,632.0
84879,2010-03-29,323.0
84879,2010-04-05,736.0
84879,2010-04-12,453.0
84879,2010-04-19,480.0
84879,2010-04-26,919.0
84879,2010-05-03,342.0
84879,2010-05-10,691.0
84879,2010-05-17,275.0
84879,2010-05-24,552.0
84879,2010-05-31,309.0
84879,2010-06-07,248.0
84879,2010-06-14,409.0
84879,2010-06-21,244.0
84879,2010-06-28,532.0
84879,2010-07-05,858.0
84879,2010-07-12,384.0
84879,2010-07-19,1043.0
84879,2010-07-26,461.0
84879,2010-08-02,640.0
84879,2010-08-09,742.0
84879,2010-08-16,664.0
84879,2010-08-23,976.0
84879,2010-08-30,915.0
84879,2010-09-06,355.0
84879,2010-09-13,587.0
84879,2010-09-20,1498.0
84879,2010-09-27,605.0
84879,2010-10-04,753.0
84879,2010-10-11,2269.0
84879,2010-10-18,1736.0
84879,2010-10-25,943.0
84879,2010-11-01,936.0
84879,2010-11-08,5584.0
84879,2010-11-15,1388.0
84879,2010-11-22,859.0
84879,2010-11-29,1176.0
84879,2010-12-06,661.0
84879,2010-12-13,614.0
84879,2010-12-20,16.0
84879,2010-12-27,0.0
84879,2011-01-03,472.0
84879,2011-01-10,394.0
84879,2011-01-17,139.0
84879,2011-01-24,336.0
84879,2011-01-31,705.0
84879,2011-02-07,160.0
84879,2011-02-14,564.0
84879,2011-02-21,328.0
84879,2011-02-28,181.0
84879,2011-03-07,610.0
84879,2011-03-14,960.0
84879,2011-03-21,351.0
84879,2011-03-28,401.0
84879,2011-04-04,753.0
84879,2011-04-11,815.0
84879,2011-04-18,540.0
84879,2011-04-25,244.0
84879,2011-05-02,522.0
84879,2011-05-09,905.0
84879,2011-05-16,563.0
84879,2011-05-23,381.0
84879,2011-05-30,328.0
84879,2011-06-06,292.0
84879,2011-06-13,270.0
84879,2011-06-20,262.0
84879,2011-06-27,276.0
84879,2011-07-04,444.0
84879,2011-07-11,362.0
84879,2011-07-18,511.0
84879,2011-07-25,392.0
84879,2011-08-01,3792.0
84879,2011-08-08,1315.0
84879,2011-08-15,548.0
84879,2011-08-22,810.0
84879,2011-08-29,200.0
84879,2011-09-05,384.0
84879,2011-09-12,740.0
84879,2011-09-19,637.0
84879,2011-09-26,791.0
84879,2011-10-03,573.0
84879,2011-10-10,412.0
84879,2011-10-17,732.0
84879,2011-10-24,745.0
84879,2011-10-31,912.0
84879,2011-11-07,1732.0
84879,2011-11-14,1086.0
84879,2011-11-21,946.0
84879,2011-11-28,953.0
84946,2009-12-07,1241.0
84946,2009-12-14,454.0
84946,2009-12-21,48.0
84946,2009-12-28,0.0
84946,2010-01-04,132.0
84946,2010-01-11,66.0
84946,2010-01-18,158.0
84946,2010-01-25,124.0
84946,2010-02-01,359.0
84946,2010-02-08,70.0
84946,2010-02-15,90.0
84946,2010-02-22,146.0
84946,2010-03-01,249.0
84946,2010-03-08,181.0
84946,2010-03-15,91.0
84946,2010-03-22,261.0
84946,2010-03-29,279.0
84946,2010-04-05,252.0
84946,2010-04-12,87.0
84946,2010-04-19,436.0
84946,2010-04-26,139.0
84946,2010-05-03,227.0
84946,2010-05-10,255.0
84946,2010-05-17,597.0
84946,2010-05-24,285.0
84946,2010-05-31,61.0
84946,2010-06-07,239.0
84946,2010-06-14,276.0
84946,2010-06-21,45.0
84946,2010-06-28,231.0
84946,2010-07-05,144.0
84946,2010-07-12,338.0
84946,2010-07-19,280.0
84946,2010-07-26,340.0
84946,2010-08-02,331.0
84946,2010-08-09,394.0
84946,2010-08-16,303.0
84946,2010-08-23,131.0
84946,2010-08-30,331.0
84946,2010-09-06,457.0
84946,2010-09-13,252.0
84946,2010-09-20,414.0
84946,2010-09-27,420.0
84946,2010-10-04,584.0
84946,2010-10-11,241.0
84946,2010-10-18,372.0
84946,2010-10-25,391.0
84946,2010-11-01,511.0
84946,2010-11-08,1285.0
84946,2010-11-15,831.0
84946,2010-11-22,1024.0
84946,2010-11-29,683.0
84946,2010-12-06,851.0
84946,2010-12-13,646.0
84946,2010-12-20,85.0
84946,2010-12-27,0.0
84946,2011-01-03,328.0
84946,2011-01-10,97.0
84946,2011-01-17,231.0
84946,2011-01-24,129.0
84946,2011-01-31,160.0
84946,2011-02-07,413.0
84946,2011-02-14,224.0
84946,2011-02-21,160.0
84946,2011-02-28,231.0
84946,2011-03-07,91.0
84946,2011-03-14,396.0
84946,2011-03-21,367.0
84946,2011-03-28,161.0
84946,2011-04-04,196.0
84946,2011-04-11,240.0
84946,2011-04-18,259.0
84946,2011-04-25,161.0
84946,2011-05-02,380.0
84946,2011-05-09,242.0
84946,2011-05-16,411.0
84946,2011-05-23,595.0
84946,2011-05-30,269.0
84946,2011-06-06,576.0
84946,2011-06-13,294.0
84946,2011-06-20,156.0
84946,2011-06-27,372.0
84946,2011-07-04,463.0
84946,2011-07-11,96.0
84946,2011-07-18,507.0
84946,2011-07-25,159.0
84946,2011-08-01,577.0
84946,2011-08-08,163.0
84946,2011-08-15,540.0
84946,2011-08-22,264.0
84946,2011-08-29,184.0
84946,2011-09-05,247.0
84946,2011-09-12,115.0
84946,2011-09-19,477.0
84946,2011-09-26,378.0
84946,2011-10-03,342.0
84946,2011-10-10,475.0
84946,2011-10-17,412.0
84946,2011-10-24,216.0
84946,2011-10-31,823.0
84946,2011-11-07,1043.0
84946,2011-11-14,809.0
84946,2011-11-21,541.0
84946,2011-11-28,489.0
84970S,2009-12-07,264.0
84970S,2009-12-14,372.0
84970S,2009-12-21,7.0
84970S,2009-12-28,0.0
84970S,2010-01-04,84.0
84970S,2010-01-11,137.0
84970S,2010-01-18,246.0
84970S,2010-01-25,384.0
84970S,2010-02-01,221.0
84970S,2010-02-08,269.0
84970S,2010-02-15,238.0
84970S,2010-02-22,386.0
84970S,2010-03-01,281.0
84970S,2010-03-08,139.0
84970S,2010-03-15,134.0
84970S,2010-03-22,173.0
84970S,2010-03-29,512.0
84970S,2010-04-05,250.0
84970S,2010-04-12,284.0
84970S,2010-04-19,411.0
84970S,2010-04-26,426.0
84970S,2010-05-03,275.0
84970S,2010-05-10,211.0
84970S,2010-05-17,202.0
84970S,2010-05-24,523.0
84970S,2010-05-31,282.0
84970S,2010-06-07,413.0
84970S,2010-06-14,251.0
84970S,2010-06-21,221.0
84970S,2010-06-28,413.0
84970S,2010-07-05,238.0
84970S,2010-07-12,159.0
84970S,2010-07-19,205.0
84970S,2010-07-26,499.0
84970S,2010-08-02,700.0
84970S,2010-08-09,338.0
84970S,2010-08-16,304.0
84970S,2010-08-23,265.0
84970S,2010-08-30,389.0
84970S,2010-09-06,139.0
84970S,2010-09-13,535.0
84970S,2010-09-20,312.0
84970S,2010-09-27,163.0
84970S,2010-10-04,206.0
84970S,2010-10-11,212.0
84970S,2010-10-18,376.0
84970S,2010-10-25,120.0
84970S,2010-11-01,305.0
84970S,2010-11-08,347.0
84970S,2010-11-15,261.0
84970S,2010-11-22,471.0
84970S,2010-11-29,316.0
84970S,2010-12-06,141.0
84970S,2010-12-13,213.0
84970S,2010-12-20,62.0
84970S,2010-12-27,0.0
84970S,2011-01-03,99.0
84970S,2011-01-10,111.0
84970S,2011-01-17,361.0
84970S,2011-01-24,105.0
84970S,2011-01-31,179.0
84970S,2011-02-07,75.0
84970S,2011-02-14,97.0
84970S,2011-02-21,140.0
84970S,2011-02-28,171.0
84970S,2011-03-07,395.0
84970S,2011-03-14,237.0
84970S,2011-03-21,262.0
84970S,2011-03-28,111.0
84970S,2011-04-04,201.0
84970S,2011-04-11,372.0
84970S,2011-04-18,367.0
84970S,2011-04-25,220.0
84970S,2011-05-02,228.0
84970S,2011-05-09,188.0
84970S,2011-05-16,327.0
84970S,2011-05-23,263.0
84970S,2011-05-30,104.0
84970S,2011-06-06,312.0
84970S,2011-06-13,54.0
84970S,2011-06-20,157.0
84970S,2011-06-27,74.0
84970S,2011-07-04,49.0
84970S,2011-07-11,93.0
84970S,2011-07-18,198.0
84970S,2011-07-25,119.0
84970S,2011-08-01,56.0
84970S,2011-08-08,63.0
84970S,2011-08-15,76.0
84970S,2011-08-22,51.0
84970S,2011-08-29,119.0
84970S,2011-09-05,85.0
84970S,2011-09-12,85.0
84970S,2011-09-19,89.0
84970S,2011-09-26,202.0
84970S,2011-10-03,40.0
84970S,2011-10-10,266.0
84970S,2011-10-17,66.0
84970S,2011-10-24,76.0
84970S,2011-10-31,93.0
84970S,2011-11-07,54.0
84970S,2011-11-14,84.0
84970S,2011-11-21,203.0
84970S,2011-11-28,265.0
84991,2009-12-07,486.0
84991,2009-12-14,308.0
84991,2009-12-21,5.0
84991,2009-12-28,0.0
84991,2010-01-04,480.0
84991,2010-01-11,429.0
84991,2010-01-18,658.0
84991,2010-01-25,374.0
84991,2010-02-01,424.0
84991,2010-02-08,451.0
84991,2010-02-15,609.0
84991,2010-02-22,507.0
84991,2010-03-01,719.0
84991,2010-03-08,392.0
84991,2010-03-15,589.0
84991,2010-03-22,595.0
84991,2010-03-29,265.0
84991,2010-04-05,746.0
84991,2010-04-12,374.0
84991,2010-04-19,644.0
84991,2010-04-26,493.0
84991,2010-05-03,388.0
84991,2010-05-10,424.0
84991,2010-05-17,658.0
84991,2010-05-24,1317.0
84991,2010-05-31,88.0
84991,2010-06-07,886.0
84991,2010-06-14,325.0
84991,2010-06-21,656.0
84991,2010-06-28,901.0
84991,2010-07-05,411.0
84991,2010-07-12,485.0
84991,2010-07-19,408.0
84991,2010-07-26,507.0
84991,2010-08-02,431.0
84991,2010-08-09,1671.0
84991,2010-08-16,507.0
84991,2010-08-23,341.0
84991,2010-08-30,347.0
84991,2010-09-06,516.0
84991,2010-09-13,556.0
84991,2010-09-20,315.0
84991,2010-09-27,520.0
84991,2010-10-04,984.0
84991,2010-10-11,625.0
84991,2010-10-18,464.0
84991,2010-10-25,406.0
84991,2010-11-01,600.0
84991,2010-11-08,489.0
84991,2010-11-15,743.0
84991,2010-11-22,214.0
84991,2010-11-29,332.0
84991,2010-12-06,218.0
84991,2010-12-13,284.0
84991,2010-12-20,511.0
84991,2010-12-27,0.0
84991,2011-01-03,170.0
84991,2011-01-10,293.0
84991,2011-01-17,34.0
84991,2011-01-24,124.0
84991,2011-01-31,337.0
84991,2011-02-07,83.0
84991,2011-02-14,235.0
84991,2011-02-21,170.0
84991,2011-02-28,134.0
84991,2011-03-07,334.0
84991,2011-03-14,514.0
84991,2011-03-21,166.0
84991,2011-03-28,447.0
84991,2011-04-04,221.0
84991,2011-04-11,451.0
84991,2011-04-18,1182.0
84991,2011-04-25,222.0
84991,2011-05-02,264.0
84991,2011-05-09,218.0
84991,2011-05-16,207.0
84991,2011-05-23,133.0
84991,2011-05-30,56.0
84991,2011-06-06,90.0
84991,2011-06-13,160.0
84991,2011-06-20,94.0
84991,2011-06-27,65.0
84991,2011-07-04,621.0
84991,2011-07-11,85.0
84991,2011-07-18,124.0
84991,2011-07-25,234.0
84991,2011-08-01,197.0
84991,2011-08-08,316.0
84991,2011-08-15,552.0
84991,2011-08-22,105.0
84991,2011-08-29,115.0
84991,2011-09-05,549.0
84991,2011-09-12,733.0
84991,2011-09-19,306.0
84991,2011-09-26,220.0
84991,2011-10-03,157.0
84991,2011-10-10,73.0
84991,2011-10-17,129.0
84991,2011-10-24,341.0
84991,2011-10-31,215.0
84991,2011-11-07,190.0
84991,2011-11-14,283.0
84991,2011-11-21,333.0
84991,2011-11-28,112.0
84992,2009-12-07,225.0
84992,2009-12-14,309.0
84992,2009-12-21,484.0
84992,2009-12-28,0.0
84992,2010-01-04,397.0
84992,2010-01-11,543.0
84992,2010-01-18,639.0
84992,2010-01-25,919.0
84992,2010-02-01,368.0
84992,2010-02-08,496.0
84992,2010-02-15,238.0
84992,2010-02-22,122.0
84992,2010-03-01,388.0
84992,2010-03-08,87.0
84992,2010-03-15,422.0
84992,2010-03-22,274.0
84992,2010-03-29,39.0
84992,2010-04-05,295.0
84992,2010-04-12,49.0
84992,2010-04-19,374.0
84992,2010-04-26,284.0
84992,2010-05-03,62.0
84992,2010-05-10,243.0
84992,2010-05-17,126.0
84992,2010-05-24,343.0
84992,2010-05-31,79.0
84992,2010-06-07,355.0
84992,2010-06-14,93.0
84992,2010-06-21,274.0
84992,2010-06-28,552.0
84992,2010-07-05,320.0
84992,2010-07-12,150.0
84992,2010-07-19,319.0
84992,2010-07-26,275.0
84992,2010-08-02,240.0
84992,2010-08-09,456.0
84992,2010-08-16,666.0
84992,2010-08-23,65.0
84992,2010-08-30,157.0
84992,2010-09-06,121.0
84992,2010-09-13,139.0
84992,2010-09-20,311.0
84992,2010-09-27,83.0
84992,2010-10-04,452.0
84992,2010-10-11,193.0
84992,2010-10-18,319.0
84992,2010-10-25,290.0
84992,2010-11-01,410.0
84992,2010-11-08,109.0
84992,2010-11-15,2094.0
84992,2010-11-22,233.0
84992,2010-11-29,162.0
84992,2010-12-06,99.0
84992,2010-12-13,95.0
84992,2010-12-20,723.0
84992,2010-12-27,0.0
84992,2011-01-03,237.0
84992,2011-01-10,121.0
84992,2011-01-17,166.0
84992,2011-01-24,327.0
84992,2011-01-31,350.0
84992,2011-02-07,172.0
84992,2011-02-14,102.0
84992,2011-02-21,225.0
84992,2011-02-28,147.0
84992,2011-03-07,104.0
84992,2011-03-14,616.0
84992,2011-03-21,39.0
84992,2011-03-28,224.0
84992,2011-04-04,128.0
84992,2011-04-11,55.0
84992,2011-04-18,561.0
84992,2011-04-25,43.0
84992,2011-05-02,182.0
84992,2011-05-09,86.0
84992,2011-05-16,88.0
84992,2011-05-23,63.0
84992,2011-05-30,28.0
84992,2011-06-06,90.0
84992,2011-06-13,49.0
84992,2011-06-20,66.0
84992,2011-06-27,0.0
84992,2011-07-04,1537.0
84992,2011-07-11,55.0
84992,2011-07-18,157.0
84992,2011-07-25,12.0
84992,2011-08-01,249.0
84992,2011-08-08,83.0
84992,2011-08-15,89.0
84992,2011-08-22,30.0
84992,2011-08-29,168.0
84992,2011-09-05,87.0
84992,2011-09-12,655.0
84992,2011-09-19,216.0
84992,2011-09-26,110.0
84992,2011-10-03,161.0
84992,2011-10-10,33.0
84992,2011-10-17,104.0
84992,2011-10-24,275.0
84992,2011-10-31,42.0
84992,2011-11-07,135.0
84992,2011-11-14,64.0
84992,2011-11-21,55.0
84992,2011-11-28,161.0
85099B,2009-12-07,1233.0
85099B,2009-12-14,1254.0
85099B,2009-12-21,16.0
85099B,2009-12-28,0.0
85099B,2010-01-04,712.0
85099B,2010-01-11,879.0
85099B,2010-01-18,517.0
85099B,2010-01-25,404.0
85099B,2010-02-01,438.0
85099B,2010-02-08,547.0
85099B,2010-02-15,1004.0
85099B,2010-02-22,613.0
85099B,2010-03-01,724.0
85099B,2010-03-08,760.0
85099B,2010-03-15,465.0
85099B,2010-03-22,689.0
85099B,2010-03-29,388.0
85099B,2010-04-05,416.0
85099B,2010-04-12,996.0
85099B,2010-04-19,575.0
85099B,2010-04-26,1469.0
85099B,2010-05-03,822.0
85099B,2010-05-10,954.0
85099B,2010-05-17,624.0
85099B,2010-05-24,740.0
85099B,2010-05-31,604.0
85099B,2010-06-07,937.0
85099B,2010-06-14,486.0
85099B,2010-06-21,631.0
85099B,2010-06-28,1145.0
85099B,2010-07-05,678.0
85099B,2010-07-12,835.0
85099B,2010-07-19,1216.0
85099B,2010-07-26,598.0
85099B,2010-08-02,716.0
85099B,2010-08-09,905.0
85099B,2010-08-16,159.0
85099B,2010-08-23,1.0
85099B,2010-08-30,1888.0
85099B,2010-09-06,1273.0
85099B,2010-09-13,918.0
85099B,2010-09-20,1415.0
85099B,2010-09-27,1668.0
85099B,2010-10-04,965.0
85099B,2010-10-11,1635.0
85099B,2010-10-18,543.0
85099B,2010-10-25,495.0
85099B,2010-11-01,753.0
85099B,2010-11-08,2100.0
85099B,2010-11-15,954.0
85099B,2010-11-22,1192.0
85099B,2010-11-29,1397.0
85099B,2010-12-06,842.0
85099B,2010-12-13,407.0
85099B,2010-12-20,170.0
85099B,2010-12-27,0.0
85099B,2011-01-03,1354.0
85099B,2011-01-10,185.0
85099B,2011-01-17,274.0
85099B,2011-01-24,482.0
85099B,2011-01-31,945.0
85099B,2011-02-07,278.0
85099B,2011-02-14,973.0
85099B,2011-02-21,600.0
85099B,2011-02-28,574.0
85099B,2011-03-07,698.0
85099B,2011-03-14,1546.0
85099B,2011-03-21,1348.0
85099B,2011-03-28,993.0
85099B,2011-04-04,725.0
85099B,2011-04-11,606.0
85099B,2011-04-18,519.0
85099B,2011-04-25,375.0
85099B,2011-05-02,320.0
85099B,2011-05-09,1076.0
85099B,2011-05-16,868.0
85099B,2011-05-23,923.0
85099B,2011-05-30,261.0
85099B,2011-06-06,773.0
85099B,2011-06-13,829.0
85099B,2011-06-20,791.0
85099B,2011-06-27,595.0
85099B,2011-07-04,1324.0
85099B,2011-07-11,411.0
85099B,2011-07-18,712.0
85099B,2011-07-25,540.0
85099B,2011-08-01,1026.0
85099B,2011-08-08,1123.0
85099B,2011-08-15,976.0
85099B,2011-08-22,1358.0
85099B,2011-08-29,677.0
85099B,2011-09-05,536.0
85099B,2011-09-12,741.0
85099B,2011-09-19,1387.0
85099B,2011-09-26,889.0
85099B,2011-10-03,2636.0
85099B,2011-10-10,847.0
85099B,2011-10-17,725.0
85099B,2011-10-24,590.0
85099B,2011-10-31,823.0
85099B,2011-11-07,2159.0
85099B,2011-11-14,1562.0
85099B,2011-11-21,727.0
85099B,2011-11-28,1009.0
85099C,2009-12-07,683.0
85099C,2009-12-14,137.0
85099C,2009-12-21,10.0
85099C,2009-12-28,0.0
85099C,2010-01-04,174.0
85099C,2010-01-11,449.0
85099C,2010-01-18,92.0
85099C,2010-01-25,213.0
85099C,2010-02-01,238.0
85099C,2010-02-08,277.0
85099C,2010-02-15,521.0
85099C,2010-02-22,159.0
85099C,2010-03-01,409.0
85099C,2010-03-08,163.0
85099C,2010-03-15,169.0
85099C,2010-03-22,396.0
85099C,2010-03-29,84.0
85099C,2010-04-05,175.0
85099C,2010-04-12,468.0
85099C,2010-04-19,357.0
85099C,2010-04-26,494.0
85099C,2010-05-03,198.0
85099C,2010-05-10,387.0
85099C,2010-05-17,93.0
85099C,2010-05-24,172.0
85099C,2010-05-31,87.0
85099C,2010-06-07,184.0
85099C,2010-06-14,146.0
85099C,2010-06-21,260.0
85099C,2010-06-28,655.0
85099C,2010-07-05,387.0
85099C,2010-07-12,210.0
85099C,2010-07-19,366.0
85099C,2010-07-26,234.0
85099C,2010-08-02,140.0
85099C,2010-08-09,425.0
85099C,2010-08-16,414.0
85099C,2010-08-23,372.0
85099C,2010-08-30,403.0
85099C,2010-09-06,414.0
85099C,2010-09-13,430.0
85099C,2010-09-20,456.0
85099C,2010-09-27,405.0
85099C,2010-10-04,454.0
85099C,2010-10-11,636.0
85099C,2010-10-18,282.0
85099C,2010-10-25,243.0
85099C,2010-11-01,181.0
85099C,2010-11-08,676.0
85099C,2010-11-15,438.0
85099C,2010-11-22,216.0
85099C,2010-11-29,280.0
85099C,2010-12-06,449.0
85099C,2010-12-13,127.0
85099C,2010-12-20,117.0
85099C,2010-12-27,0.0
85099C,2011-01-03,507.0
85099C,2011-01-10,76.0
85099C,2011-01-17,58.0
85099C,2011-01-24,211.0
85099C,2011-01-31,226.0
85099C,2011-02-07,69.0
85099C,2011-02-14,448.0
85099C,2011-02-21,84.0
85099C,2011-02-28,98.0
85099C,2011-03-07,265.0
85099C,2011-03-14,697.0
85099C,2011-03-21,437.0
85099C,2011-03-28,357.0
