sku,week,units,policy,target,shortage,excess,cost,filled
22411,2011-10-10,230.00000000,mean4,358.00000000,0.00000000,128.00000000,128.00000000,230.00000000
22423,2011-10-10,127.00000000,mean4,183.00000000,0.00000000,56.00000000,56.00000000,127.00000000
22469,2011-10-10,88.00000000,mean4,465.00000000,0.00000000,377.00000000,377.00000000,88.00000000
22492,2011-10-10,185.00000000,mean4,382.00000000,0.00000000,197.00000000,197.00000000,185.00000000
22616,2011-10-10,41.00000000,mean4,378.00000000,0.00000000,337.00000000,337.00000000,41.00000000
71459,2011-10-10,129.00000000,mean4,292.00000000,0.00000000,163.00000000,163.00000000,129.00000000
72741,2011-10-10,144.00000000,mean4,140.00000000,4.00000000,0.00000000,16.00000000,140.00000000
84077,2011-10-10,634.00000000,mean4,790.00000000,0.00000000,156.00000000,156.00000000,634.00000000
84212,2011-10-10,0.00000000,mean4,132.00000000,0.00000000,132.00000000,132.00000000,0.00000000
84270,2011-10-10,0.00000000,mean4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-10-10,469.00000000,mean4,220.00000000,249.00000000,0.00000000,996.00000000,220.00000000
84568,2011-10-10,18.00000000,mean4,17.00000000,1.00000000,0.00000000,4.00000000,17.00000000
84598,2011-10-10,6.00000000,mean4,16.00000000,0.00000000,10.00000000,10.00000000,6.00000000
84755,2011-10-10,48.00000000,mean4,239.00000000,0.00000000,191.00000000,191.00000000,48.00000000
84879,2011-10-10,412.00000000,mean4,686.00000000,0.00000000,274.00000000,274.00000000,412.00000000
84946,2011-10-10,475.00000000,mean4,328.00000000,147.00000000,0.00000000,588.00000000,328.00000000
84970S,2011-10-10,266.00000000,mean4,104.00000000,162.00000000,0.00000000,648.00000000,104.00000000
84991,2011-10-10,73.00000000,mean4,354.00000000,0.00000000,281.00000000,281.00000000,73.00000000
84992,2011-10-10,33.00000000,mean4,286.00000000,0.00000000,253.00000000,253.00000000,33.00000000
85099B,2011-10-10,847.00000000,mean4,1414.00000000,0.00000000,567.00000000,567.00000000,847.00000000
85099C,2011-10-10,210.00000000,mean4,306.00000000,0.00000000,96.00000000,96.00000000,210.00000000
85099F,2011-10-10,151.00000000,mean4,547.00000000,0.00000000,396.00000000,396.00000000,151.00000000
85123A,2011-10-10,599.00000000,mean4,470.00000000,129.00000000,0.00000000,516.00000000,470.00000000
15036,2011-10-17,122.00000000,mean4,267.00000000,0.00000000,145.00000000,145.00000000,122.00000000
16014,2011-10-17,20.00000000,mean4,6.00000000,14.00000000,0.00000000,56.00000000,6.00000000
17003,2011-10-17,204.00000000,mean4,550.00000000,0.00000000,346.00000000,346.00000000,204.00000000
20725,2011-10-17,146.00000000,mean4,273.00000000,0.00000000,127.00000000,127.00000000,146.00000000
20727,2011-10-17,138.00000000,mean4,266.00000000,0.00000000,128.00000000,128.00000000,138.00000000
21080,2011-10-17,156.00000000,mean4,125.00000000,31.00000000,0.00000000,124.00000000,125.00000000
21212,2011-10-17,143.00000000,mean4,321.00000000,0.00000000,178.00000000,178.00000000,143.00000000
21213,2011-10-17,336.00000000,mean4,193.00000000,143.00000000,0.00000000,572.00000000,193.00000000
21232,2011-10-17,139.00000000,mean4,215.00000000,0.00000000,76.00000000,76.00000000,139.00000000
21498,2011-10-17,100.00000000,mean4,182.00000000,0.00000000,82.00000000,82.00000000,100.00000000
21915,2011-10-17,487.00000000,mean4,585.00000000,0.00000000,98.00000000,98.00000000,487.00000000
21928,2011-10-17,173.00000000,mean4,202.00000000,0.00000000,29.00000000,29.00000000,173.00000000
21929,2011-10-17,84.00000000,mean4,256.00000000,0.00000000,172.00000000,172.00000000,84.00000000
21931,2011-10-17,140.00000000,mean4,307.00000000,0.00000000,167.00000000,167.00000000,140.00000000
21975,2011-10-17,103.00000000,mean4,143.00000000,0.00000000,40.00000000,40.00000000,103.00000000
21977,2011-10-17,112.00000000,mean4,374.00000000,0.00000000,262.00000000,262.00000000,112.00000000
21980,2011-10-17,84.00000000,mean4,181.00000000,0.00000000,97.00000000,97.00000000,84.00000000
21981,2011-10-17,20.00000000,mean4,36.00000000,0.00000000,16.00000000,16.00000000,20.00000000
21982,2011-10-17,41.00000000,mean4,55.00000000,0.00000000,14.00000000,14.00000000,41.00000000
21984,2011-10-17,2.00000000,mean4,76.00000000,0.00000000,74.00000000,74.00000000,2.00000000
21985,2011-10-17,49.00000000,mean4,128.00000000,0.00000000,79.00000000,79.00000000,49.00000000
22086,2011-10-17,698.00000000,mean4,675.00000000,23.00000000,0.00000000,92.00000000,675.00000000
22151,2011-10-17,170.00000000,mean4,96.00000000,74.00000000,0.00000000,296.00000000,96.00000000
22178,2011-10-17,199.00000000,mean4,565.00000000,0.00000000,366.00000000,366.00000000,199.00000000
22197,2011-10-17,613.00000000,mean4,943.00000000,0.00000000,330.00000000,330.00000000,613.00000000
22355,2011-10-17,256.00000000,mean4,238.00000000,18.00000000,0.00000000,72.00000000,238.00000000
22386,2011-10-17,334.00000000,mean4,800.00000000,0.00000000,466.00000000,466.00000000,334.00000000
22411,2011-10-17,80.00000000,mean4,331.00000000,0.00000000,251.00000000,251.00000000,80.00000000
22423,2011-10-17,89.00000000,mean4,165.00000000,0.00000000,76.00000000,76.00000000,89.00000000
22469,2011-10-17,283.00000000,mean4,397.00000000,0.00000000,114.00000000,114.00000000,283.00000000
22492,2011-10-17,74.00000000,mean4,347.00000000,0.00000000,273.00000000,273.00000000,74.00000000
22616,2011-10-17,666.00000000,mean4,338.00000000,328.00000000,0.00000000,1312.00000000,338.00000000
71459,2011-10-17,52.00000000,mean4,174.00000000,0.00000000,122.00000000,122.00000000,52.00000000
72741,2011-10-17,267.00000000,mean4,105.00000000,162.00000000,0.00000000,648.00000000,105.00000000
84077,2011-10-17,975.00000000,mean4,709.00000000,266.00000000,0.00000000,1064.00000000,709.00000000
84212,2011-10-17,0.00000000,mean4,132.00000000,0.00000000,132.00000000,132.00000000,0.00000000
84270,2011-10-17,0.00000000,mean4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-10-17,400.00000000,mean4,264.00000000,136.00000000,0.00000000,544.00000000,264.00000000
84568,2011-10-17,24.00000000,mean4,13.00000000,11.00000000,0.00000000,44.00000000,13.00000000
84598,2011-10-17,16.00000000,mean4,15.00000000,1.00000000,0.00000000,4.00000000,15.00000000
84755,2011-10-17,196.00000000,mean4,153.00000000,43.00000000,0.00000000,172.00000000,153.00000000
84879,2011-10-17,732.00000000,mean4,604.00000000,128.00000000,0.00000000,512.00000000,604.00000000
84946,2011-10-17,412.00000000,mean4,418.00000000,0.00000000,6.00000000,6.00000000,412.00000000
84970S,2011-10-17,66.00000000,mean4,150.00000000,0.00000000,84.00000000,84.00000000,66.00000000
84991,2011-10-17,129.00000000,mean4,189.00000000,0.00000000,60.00000000,60.00000000,129.00000000
84992,2011-10-17,104.00000000,mean4,130.00000000,0.00000000,26.00000000,26.00000000,104.00000000
85099B,2011-10-17,725.00000000,mean4,1440.00000000,0.00000000,715.00000000,715.00000000,725.00000000
85099C,2011-10-17,200.00000000,mean4,331.00000000,0.00000000,131.00000000,131.00000000,200.00000000
85099F,2011-10-17,433.00000000,mean4,509.00000000,0.00000000,76.00000000,76.00000000,433.00000000
85123A,2011-10-17,152.00000000,mean4,455.00000000,0.00000000,303.00000000,303.00000000,152.00000000
15036,2011-10-24,101.00000000,mean4,275.00000000,0.00000000,174.00000000,174.00000000,101.00000000
16014,2011-10-24,0.00000000,mean4,11.00000000,0.00000000,11.00000000,11.00000000,0.00000000
17003,2011-10-24,1684.00000000,mean4,387.00000000,1297.00000000,0.00000000,5188.00000000,387.00000000
20725,2011-10-24,234.00000000,mean4,257.00000000,0.00000000,23.00000000,23.00000000,234.00000000
20727,2011-10-24,132.00000000,mean4,222.00000000,0.00000000,90.00000000,90.00000000,132.00000000
21080,2011-10-24,88.00000000,mean4,112.00000000,0.00000000,24.00000000,24.00000000,88.00000000
21212,2011-10-24,449.00000000,mean4,256.00000000,193.00000000,0.00000000,772.00000000,256.00000000
21213,2011-10-24,361.00000000,mean4,215.00000000,146.00000000,0.00000000,584.00000000,215.00000000
21232,2011-10-24,137.00000000,mean4,198.00000000,0.00000000,61.00000000,61.00000000,137.00000000
21498,2011-10-24,325.00000000,mean4,163.00000000,162.00000000,0.00000000,648.00000000,163.00000000
21915,2011-10-24,217.00000000,mean4,658.00000000,0.00000000,441.00000000,441.00000000,217.00000000
21928,2011-10-24,125.00000000,mean4,190.00000000,0.00000000,65.00000000,65.00000000,125.00000000
21929,2011-10-24,67.00000000,mean4,182.00000000,0.00000000,115.00000000,115.00000000,67.00000000
21931,2011-10-24,342.00000000,mean4,272.00000000,70.00000000,0.00000000,280.00000000,272.00000000
21975,2011-10-24,38.00000000,mean4,92.00000000,0.00000000,54.00000000,54.00000000,38.00000000
21977,2011-10-24,97.00000000,mean4,320.00000000,0.00000000,223.00000000,223.00000000,97.00000000
21980,2011-10-24,110.00000000,mean4,187.00000000,0.00000000,77.00000000,77.00000000,110.00000000
21981,2011-10-24,53.00000000,mean4,22.00000000,31.00000000,0.00000000,124.00000000,22.00000000
21982,2011-10-24,107.00000000,mean4,49.00000000,58.00000000,0.00000000,232.00000000,49.00000000
21984,2011-10-24,38.00000000,mean4,61.00000000,0.00000000,23.00000000,23.00000000,38.00000000
21985,2011-10-24,55.00000000,mean4,114.00000000,0.00000000,59.00000000,59.00000000,55.00000000
22086,2011-10-24,752.00000000,mean4,704.00000000,48.00000000,0.00000000,192.00000000,704.00000000
22151,2011-10-24,173.00000000,mean4,103.00000000,70.00000000,0.00000000,280.00000000,103.00000000
22178,2011-10-24,1240.00000000,mean4,510.00000000,730.00000000,0.00000000,2920.00000000,510.00000000
22197,2011-10-24,2771.00000000,mean4,956.00000000,1815.00000000,0.00000000,7260.00000000,956.00000000
22355,2011-10-24,535.00000000,mean4,253.00000000,282.00000000,0.00000000,1128.00000000,253.00000000
22386,2011-10-24,443.00000000,mean4,734.00000000,0.00000000,291.00000000,291.00000000,443.00000000
22411,2011-10-24,156.00000000,mean4,246.00000000,0.00000000,90.00000000,90.00000000,156.00000000
22423,2011-10-24,121.00000000,mean4,163.00000000,0.00000000,42.00000000,42.00000000,121.00000000
22469,2011-10-24,369.00000000,mean4,213.00000000,156.00000000,0.00000000,624.00000000,213.00000000
22492,2011-10-24,612.00000000,mean4,318.00000000,294.00000000,0.00000000,1176.00000000,318.00000000
22616,2011-10-24,173.00000000,mean4,438.00000000,0.00000000,265.00000000,265.00000000,173.00000000
71459,2011-10-24,96.00000000,mean4,157.00000000,0.00000000,61.00000000,61.00000000,96.00000000
72741,2011-10-24,54.00000000,mean4,160.00000000,0.00000000,106.00000000,106.00000000,54.00000000
84077,2011-10-24,5328.00000000,mean4,818.00000000,4510.00000000,0.00000000,18040.00000000,818.00000000
84212,2011-10-24,54.00000000,mean4,126.00000000,0.00000000,72.00000000,72.00000000,54.00000000
84270,2011-10-24,0.00000000,mean4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-10-24,669.00000000,mean4,272.00000000,397.00000000,0.00000000,1588.00000000,272.00000000
84568,2011-10-24,0.00000000,mean4,13.00000000,0.00000000,13.00000000,13.00000000,0.00000000
84598,2011-10-24,0.00000000,mean4,14.00000000,0.00000000,14.00000000,14.00000000,0.00000000
84755,2011-10-24,112.00000000,mean4,145.00000000,0.00000000,33.00000000,33.00000000,112.00000000
84879,2011-10-24,745.00000000,mean4,627.00000000,118.00000000,0.00000000,472.00000000,627.00000000
84946,2011-10-24,216.00000000,mean4,402.00000000,0.00000000,186.00000000,186.00000000,216.00000000
84970S,2011-10-24,76.00000000,mean4,144.00000000,0.00000000,68.00000000,68.00000000,76.00000000
84991,2011-10-24,341.00000000,mean4,145.00000000,196.00000000,0.00000000,784.00000000,145.00000000
84992,2011-10-24,275.00000000,mean4,102.00000000,173.00000000,0.00000000,692.00000000,102.00000000
85099B,2011-10-24,590.00000000,mean4,1275.00000000,0.00000000,685.00000000,685.00000000,590.00000000
85099C,2011-10-24,391.00000000,mean4,271.00000000,120.00000000,0.00000000,480.00000000,271.00000000
85099F,2011-10-24,30.00000000,mean4,490.00000000,0.00000000,460.00000000,460.00000000,30.00000000
85123A,2011-10-24,369.00000000,mean4,328.00000000,41.00000000,0.00000000,164.00000000,328.00000000
15036,2011-10-31,83.00000000,mean4,292.00000000,0.00000000,209.00000000,209.00000000,83.00000000
16014,2011-10-31,3021.00000000,mean4,10.00000000,3011.00000000,0.00000000,12044.00000000,10.00000000
17003,2011-10-31,100.00000000,mean4,584.00000000,0.00000000,484.00000000,484.00000000,100.00000000
20725,2011-10-31,223.00000000,mean4,258.00000000,0.00000000,35.00000000,35.00000000,223.00000000
20727,2011-10-31,108.00000000,mean4,204.00000000,0.00000000,96.00000000,96.00000000,108.00000000
21080,2011-10-31,98.00000000,mean4,96.00000000,2.00000000,0.00000000,8.00000000,96.00000000
21212,2011-10-31,777.00000000,mean4,290.00000000,487.00000000,0.00000000,1948.00000000,290.00000000
21213,2011-10-31,131.00000000,mean4,256.00000000,0.00000000,125.00000000,125.00000000,131.00000000
21232,2011-10-31,201.00000000,mean4,179.00000000,22.00000000,0.00000000,88.00000000,179.00000000
21498,2011-10-31,325.00000000,mean4,175.00000000,150.00000000,0.00000000,600.00000000,175.00000000
21915,2011-10-31,2640.00000000,mean4,664.00000000,1976.00000000,0.00000000,7904.00000000,664.00000000
21928,2011-10-31,207.00000000,mean4,134.00000000,73.00000000,0.00000000,292.00000000,134.00000000
21929,2011-10-31,69.00000000,mean4,171.00000000,0.00000000,102.00000000,102.00000000,69.00000000
21931,2011-10-31,245.00000000,mean4,293.00000000,0.00000000,48.00000000,48.00000000,245.00000000
21975,2011-10-31,102.00000000,mean4,67.00000000,35.00000000,0.00000000,140.00000000,67.00000000
21977,2011-10-31,61.00000000,mean4,297.00000000,0.00000000,236.00000000,236.00000000,61.00000000
21980,2011-10-31,112.00000000,mean4,196.00000000,0.00000000,84.00000000,84.00000000,112.00000000
21981,2011-10-31,96.00000000,mean4,24.00000000,72.00000000,0.00000000,288.00000000,24.00000000
21982,2011-10-31,613.00000000,mean4,67.00000000,546.00000000,0.00000000,2184.00000000,67.00000000
21984,2011-10-31,51.00000000,mean4,51.00000000,0.00000000,0.00000000,0.00000000,51.00000000
21985,2011-10-31,135.00000000,mean4,100.00000000,35.00000000,0.00000000,140.00000000,100.00000000
22086,2011-10-31,1717.00000000,mean4,805.00000000,912.00000000,0.00000000,3648.00000000,805.00000000
22151,2011-10-31,155.00000000,mean4,119.00000000,36.00000000,0.00000000,144.00000000,119.00000000
22178,2011-10-31,353.00000000,mean4,799.00000000,0.00000000,446.00000000,446.00000000,353.00000000
22197,2011-10-31,1029.00000000,mean4,1233.00000000,0.00000000,204.00000000,204.00000000,1029.00000000
22355,2011-10-31,274.00000000,mean4,344.00000000,0.00000000,70.00000000,70.00000000,274.00000000
22386,2011-10-31,292.00000000,mean4,679.00000000,0.00000000,387.00000000,387.00000000,292.00000000
22411,2011-10-31,91.00000000,mean4,163.00000000,0.00000000,72.00000000,72.00000000,91.00000000
22423,2011-10-31,236.00000000,mean4,159.00000000,77.00000000,0.00000000,308.00000000,159.00000000
22469,2011-10-31,1006.00000000,mean4,249.00000000,757.00000000,0.00000000,3028.00000000,249.00000000
22492,2011-10-31,118.00000000,mean4,399.00000000,0.00000000,281.00000000,281.00000000,118.00000000
22616,2011-10-31,702.00000000,mean4,337.00000000,365.00000000,0.00000000,1460.00000000,337.00000000
71459,2011-10-31,100.00000000,mean4,112.00000000,0.00000000,12.00000000,12.00000000,100.00000000
72741,2011-10-31,24.00000000,mean4,141.00000000,0.00000000,117.00000000,117.00000000,24.00000000
84077,2011-10-31,974.00000000,mean4,1958.00000000,0.00000000,984.00000000,984.00000000,974.00000000
84212,2011-10-31,0.00000000,mean4,134.00000000,0.00000000,134.00000000,134.00000000,0.00000000
84270,2011-10-31,0.00000000,mean4,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
84347,2011-10-31,319.00000000,mean4,429.00000000,0.00000000,110.00000000,110.00000000,319.00000000
84568,2011-10-31,30.00000000,mean4,11.00000000,19.00000000,0.00000000,76.00000000,11.00000000
84598,2011-10-31,32.00000000,mean4,11.00000000,21.00000000,0.00000000,84.00000000,11.00000000
84755,2011-10-31,108.00000000,mean4,161.00000000,0.00000000,53.00000000,53.00000000,108.00000000
84879,2011-10-31,912.00000000,mean4,616.00000000,296.00000000,0.00000000,1184.00000000,616.00000000
84946,2011-10-31,823.00000000,mean4,362.00000000,461.00000000,0.00000000,1844.00000000,362.00000000
84970S,2011-10-31,93.00000000,mean4,112.00000000,0.00000000,19.00000000,19.00000000,93.00000000
84991,2011-10-31,215.00000000,mean4,175.00000000,40.00000000,0.00000000,160.00000000,175.00000000
84992,2011-10-31,42.00000000,mean4,144.00000000,0.00000000,102.00000000,102.00000000,42.00000000
85099B,2011-10-31,823.00000000,mean4,1200.00000000,0.00000000,377.00000000,377.00000000,823.00000000
85099C,2011-10-31,80.00000000,mean4,270.00000000,0.00000000,190.00000000,190.00000000,80.00000000
85099F,2011-10-31,193.00000000,mean4,447.00000000,0.00000000,254.00000000,254.00000000,193.00000000
85123A,2011-10-31,1689.00000000,mean4,319.00000000,1370.00000000,0.00000000,5480.00000000,319.00000000
15036,2011-11-07,107.00000000,mean4,133.00000000,0.00000000,26.00000000,26.00000000,107.00000000
16014,2011-11-07,10.00000000,mean4,766.00000000,0.00000000,756.00000000,756.00000000,10.00000000
17003,2011-11-07,109.00000000,mean4,515.00000000,0.00000000,406.00000000,406.00000000,109.00000000
20725,2011-11-07,526.00000000,mean4,244.00000000,282.00000000,0.00000000,1128.00000000,244.00000000
20727,2011-11-07,244.00000000,mean4,179.00000000,65.00000000,0.00000000,260.00000000,179.00000000
21080,2011-11-07,195.00000000,mean4,98.00000000,97.00000000,0.00000000,388.00000000,98.00000000
21212,2011-11-07,326.00000000,mean4,383.00000000,0.00000000,57.00000000,57.00000000,326.00000000
21213,2011-11-07,111.00000000,mean4,239.00000000,0.00000000,128.00000000,128.00000000,111.00000000
21232,2011-11-07,134.00000000,mean4,212.00000000,0.00000000,78.00000000,78.00000000,134.00000000
21498,2011-11-07,200.00000000,mean4,225.00000000,0.00000000,25.00000000,25.00000000,200.00000000
21915,2011-11-07,661.00000000,mean4,881.00000000,0.00000000,220.00000000,220.00000000,661.00000000
21928,2011-11-07,313.00000000,mean4,146.00000000,167.00000000,0.00000000,668.00000000,146.00000000
